Entity,Code,Year,Consumption of Ozone-Depleting Substances - All
Russia,RUS,2005,776.1
Russia,RUS,2006,1189.5
Russia,RUS,2007,1391.3
Russia,RUS,2008,1457.6
Russia,RUS,2009,1203.5
Russia,RUS,2010,1041.8
Russia,RUS,2011,1134.69
Russia,RUS,2012,958.93
Russia,RUS,2013,836.46
Russia,RUS,2014,684.42
Rwanda,RWA,1989,32.3
Rwanda,RWA,1990,30.3
Rwanda,RWA,1991,29.3
Rwanda,RWA,1992,28.6
Rwanda,RWA,1993,27.7
Rwanda,RWA,1994,20
Rwanda,RWA,1995,26.7
Rwanda,RWA,1996,30.4
Rwanda,RWA,1997,34.6
Rwanda,RWA,1998,37.9
Rwanda,RWA,1999,30.4
Rwanda,RWA,2000,30.4
Rwanda,RWA,2001,30.4
Rwanda,RWA,2002,30.4
Rwanda,RWA,2003,30.4
Rwanda,RWA,2004,27.4
Rwanda,RWA,2005,15.3
Rwanda,RWA,2006,15.1
Rwanda,RWA,2007,7.4
Rwanda,RWA,2008,4.8
Rwanda,RWA,2009,3.8
Rwanda,RWA,2010,4.4
Rwanda,RWA,2011,5.48
Rwanda,RWA,2012,3.66
Rwanda,RWA,2013,3.78
Saint Kitts and Nevis,KNA,1989,6.6
Saint Kitts and Nevis,KNA,1991,0
Saint Kitts and Nevis,KNA,1992,6.6
Saint Kitts and Nevis,KNA,1993,5.6
Saint Kitts and Nevis,KNA,1994,4.8
Saint Kitts and Nevis,KNA,1995,4.6
Saint Kitts and Nevis,KNA,1996,3.9
Saint Kitts and Nevis,KNA,1997,4
Saint Kitts and Nevis,KNA,1998,2
Saint Kitts and Nevis,KNA,1999,3
Saint Kitts and Nevis,KNA,2000,7.8
Saint Kitts and Nevis,KNA,2001,7.6
Saint Kitts and Nevis,KNA,2002,6.3
Saint Kitts and Nevis,KNA,2003,3.2
Saint Kitts and Nevis,KNA,2004,3.9
Saint Kitts and Nevis,KNA,2005,1.8
Saint Kitts and Nevis,KNA,2006,1.1
Saint Kitts and Nevis,KNA,2007,0.6
Saint Kitts and Nevis,KNA,2008,0.4
Saint Kitts and Nevis,KNA,2009,0.4
Saint Kitts and Nevis,KNA,2010,0.6
Saint Kitts and Nevis,KNA,2011,0.49
Saint Kitts and Nevis,KNA,2012,0.38
Saint Kitts and Nevis,KNA,2013,0.32
Saint Lucia,LCA,1989,7.8
Saint Lucia,LCA,1991,0
Saint Lucia,LCA,1993,11.5
Saint Lucia,LCA,1994,8.3
Saint Lucia,LCA,1995,8.1
Saint Lucia,LCA,1996,8.7
Saint Lucia,LCA,1997,8.8
Saint Lucia,LCA,1998,6.8
Saint Lucia,LCA,1999,3.8
Saint Lucia,LCA,2000,5
Saint Lucia,LCA,2001,4.4
Saint Lucia,LCA,2002,7.7
Saint Lucia,LCA,2003,2.5
Saint Lucia,LCA,2004,0.9
Saint Lucia,LCA,2005,1.5
Saint Lucia,LCA,2006,0.9
Saint Lucia,LCA,2007,0
Saint Lucia,LCA,2008,0.1
Saint Lucia,LCA,2009,1.37
Saint Lucia,LCA,2010,0.81
Saint Lucia,LCA,2011,1.07
Saint Lucia,LCA,2012,0.75
Saint Lucia,LCA,2013,0.57
Saint Lucia,LCA,2014,0.83
Saint Vincent and the Grenadines,VCT,1989,2.7
Saint Vincent and the Grenadines,VCT,1991,0
Saint Vincent and the Grenadines,VCT,1995,2.5
Saint Vincent and the Grenadines,VCT,1996,0.8
Saint Vincent and the Grenadines,VCT,1997,2.3
Saint Vincent and the Grenadines,VCT,1998,2.5
Saint Vincent and the Grenadines,VCT,1999,10.5
Saint Vincent and the Grenadines,VCT,2000,6
Saint Vincent and the Grenadines,VCT,2001,6.9
Saint Vincent and the Grenadines,VCT,2002,6.4
Saint Vincent and the Grenadines,VCT,2003,3.4
Saint Vincent and the Grenadines,VCT,2004,2.9
Saint Vincent and the Grenadines,VCT,2005,1.5
Saint Vincent and the Grenadines,VCT,2006,1.6
Saint Vincent and the Grenadines,VCT,2007,0.2
Saint Vincent and the Grenadines,VCT,2008,0.1
Saint Vincent and the Grenadines,VCT,2009,0.4
Saint Vincent and the Grenadines,VCT,2010,0.2
Saint Vincent and the Grenadines,VCT,2011,0.3
Saint Vincent and the Grenadines,VCT,2012,0.28
Saint Vincent and the Grenadines,VCT,2013,0.18
Saint Vincent and the Grenadines,VCT,2014,0.09
Samoa,WSM,1989,4.5
Samoa,WSM,1991,4
Samoa,WSM,1992,4
Samoa,WSM,1993,4
Samoa,WSM,1994,4
Samoa,WSM,1995,4.4
Samoa,WSM,1996,4.5
Samoa,WSM,1997,4.5
Samoa,WSM,1998,2.7
Samoa,WSM,1999,6.4
Samoa,WSM,2000,0.7
Samoa,WSM,2001,2.3
Samoa,WSM,2002,2.6
Samoa,WSM,2003,0.2
Samoa,WSM,2004,0.4
Samoa,WSM,2005,0.2
Samoa,WSM,2006,0.2
Samoa,WSM,2007,0.2
Samoa,WSM,2008,0.1
Samoa,WSM,2009,0.2
Samoa,WSM,2010,0.3
Samoa,WSM,2011,0.29
Samoa,WSM,2012,0.13
Samoa,WSM,2013,0.11
Samoa,WSM,2014,0.08
San Marino,SMR,1989,19
San Marino,SMR,1991,0.5
San Marino,SMR,2009,0
San Marino,SMR,2010,0
San Marino,SMR,2011,0
San Marino,SMR,2012,0
San Marino,SMR,2013,0
Sao Tome and Principe,STP,1989,2.1
Sao Tome and Principe,STP,1990,2.5
Sao Tome and Principe,STP,1991,3
Sao Tome and Principe,STP,1992,4.1
Sao Tome and Principe,STP,1993,4.1
Sao Tome and Principe,STP,1994,4.1
Sao Tome and Principe,STP,1995,4.8
Sao Tome and Principe,STP,1996,4.3
Sao Tome and Principe,STP,1997,5.3
Sao Tome and Principe,STP,1998,3.9
Sao Tome and Principe,STP,1999,3.5
Sao Tome and Principe,STP,2000,4
Sao Tome and Principe,STP,2001,4.2
Sao Tome and Principe,STP,2002,4.4
Sao Tome and Principe,STP,2003,4.7
Sao Tome and Principe,STP,2004,4.1
Sao Tome and Principe,STP,2005,2.3
Sao Tome and Principe,STP,2006,1.7
Sao Tome and Principe,STP,2007,0.5
Sao Tome and Principe,STP,2008,0.3
Sao Tome and Principe,STP,2009,4.1
Sao Tome and Principe,STP,2010,0.2
Sao Tome and Principe,STP,2011,0.14
Sao Tome and Principe,STP,2012,0.13
Sao Tome and Principe,STP,2013,0.1
Saudi Arabia,SAU,1989,3687.8
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,3850
Saudi Arabia,SAU,1993,3515.2
Saudi Arabia,SAU,1994,4989
Saudi Arabia,SAU,1995,4444
Saudi Arabia,SAU,1996,3662.6
Saudi Arabia,SAU,1997,3027.9
Saudi Arabia,SAU,1998,3207.9
Saudi Arabia,SAU,1999,2194.7
Saudi Arabia,SAU,2000,1942.5
Saudi Arabia,SAU,2001,2055.1
Saudi Arabia,SAU,2002,1926.4
Saudi Arabia,SAU,2003,1476
Saudi Arabia,SAU,2004,1604.4
Saudi Arabia,SAU,2005,1145.4
Saudi Arabia,SAU,2006,1612.6
Saudi Arabia,SAU,2007,1615.8
Saudi Arabia,SAU,2008,1643.6
Saudi Arabia,SAU,2009,1648.9
Saudi Arabia,SAU,2010,1611.4
Saudi Arabia,SAU,2011,1780.16
Saudi Arabia,SAU,2012,1943.29
Saudi Arabia,SAU,2013,1440.33
Saudi Arabia,SAU,2014,1448.13
Senegal,SEN,1989,701.3
Senegal,SEN,1990,96.8
Senegal,SEN,1991,868.9
Senegal,SEN,1992,313.1
Senegal,SEN,1993,801.9
Senegal,SEN,1994,879.8
Senegal,SEN,1995,855.9
Senegal,SEN,1996,298.4
Senegal,SEN,1997,244
Senegal,SEN,1998,137.9
Senegal,SEN,1999,121.8
Senegal,SEN,2000,138
Senegal,SEN,2001,120
Senegal,SEN,2002,94.8
Senegal,SEN,2003,74.9
Senegal,SEN,2004,65.9
Senegal,SEN,2005,57.6
Senegal,SEN,2006,54.7
Senegal,SEN,2007,46.6
Senegal,SEN,2008,42.9
Senegal,SEN,2009,39.8
Senegal,SEN,2010,37.5
Senegal,SEN,2011,36.14
Senegal,SEN,2012,36.14
Senegal,SEN,2013,7.7
Serbia,SRB,1989,1841.8
Serbia,SRB,1990,1448.8
Serbia,SRB,1991,1198.8
Serbia,SRB,1992,1079
Serbia,SRB,1993,999
Serbia,SRB,1994,868
Serbia,SRB,1995,873.6
Serbia,SRB,1996,927.2
Serbia,SRB,1997,840.4
Serbia,SRB,1998,551.7
Serbia,SRB,1999,597.8
Serbia,SRB,2000,357.4
Serbia,SRB,2001,317.7
Serbia,SRB,2002,384.9
Serbia,SRB,2003,418.2
Serbia,SRB,2004,297.4
Serbia,SRB,2005,76.5
Serbia,SRB,2006,244.3
Serbia,SRB,2007,63.8
Serbia,SRB,2008,88
Serbia,SRB,2009,29.7
Serbia,SRB,2010,7.8
Serbia,SRB,2011,12.54
Serbia,SRB,2012,10.95
Serbia,SRB,2013,8.06
Serbia,SRB,2014,8.03
Seychelles,SYC,1989,1.7
Seychelles,SYC,1990,3.5
Seychelles,SYC,1991,4.4
Seychelles,SYC,1992,5.5
Seychelles,SYC,1993,11.2
Seychelles,SYC,1994,3.8
Seychelles,SYC,1995,4
Seychelles,SYC,1996,2.4
Seychelles,SYC,1997,3
Seychelles,SYC,1998,2.7
Seychelles,SYC,1999,1.6
Seychelles,SYC,2000,0.9
Seychelles,SYC,2001,0.8
Seychelles,SYC,2002,166.1
Seychelles,SYC,2003,1.1
Seychelles,SYC,2004,0.5
Seychelles,SYC,2005,0.4
Seychelles,SYC,2006,0.6
Seychelles,SYC,2007,2.3
Seychelles,SYC,2008,0.6
Seychelles,SYC,2009,1.4
Seychelles,SYC,2010,1.3
Seychelles,SYC,2011,0.93
Seychelles,SYC,2012,1.01
Seychelles,SYC,2013,0.55
Seychelles,SYC,2014,0.43
Sierra Leone,SLE,1989,104.8
Sierra Leone,SLE,1990,102.5
Sierra Leone,SLE,1991,100.1
Sierra Leone,SLE,1992,97.4
Sierra Leone,SLE,1993,91.2
Sierra Leone,SLE,1994,86
Sierra Leone,SLE,1995,84.2
Sierra Leone,SLE,1996,111.5
Sierra Leone,SLE,1997,106.2
Sierra Leone,SLE,1998,101.1
Sierra Leone,SLE,1999,92.9
Sierra Leone,SLE,2000,90.3
Sierra Leone,SLE,2001,105.7
Sierra Leone,SLE,2002,84.4
Sierra Leone,SLE,2003,84.1
Sierra Leone,SLE,2004,87.4
Sierra Leone,SLE,2005,27.2
Sierra Leone,SLE,2006,19.6
Sierra Leone,SLE,2007,12
Sierra Leone,SLE,2008,5.8
Sierra Leone,SLE,2009,7.7
Sierra Leone,SLE,2010,1.8
Sierra Leone,SLE,2011,1.87
Sierra Leone,SLE,2012,2.59
Sierra Leone,SLE,2013,0.84
Singapore,SGP,1989,1920.1
Singapore,SGP,1990,4854.2
Singapore,SGP,1991,1823.2
Singapore,SGP,1992,2354.8
Singapore,SGP,1993,2816.3
Singapore,SGP,1994,1154.3
Singapore,SGP,1995,991.8
Singapore,SGP,1996,173.5
Singapore,SGP,1997,-31.5
Singapore,SGP,1998,123
Singapore,SGP,1999,186.8
Singapore,SGP,2000,168
Singapore,SGP,2001,157.5
Singapore,SGP,2002,146.7
Singapore,SGP,2003,181.2
Singapore,SGP,2004,215.8
Singapore,SGP,2005,150.7
Singapore,SGP,2006,331.1
Singapore,SGP,2007,162.6
Singapore,SGP,2008,168.7
Singapore,SGP,2009,226.9
Singapore,SGP,2010,207
Singapore,SGP,2011,111.56
Singapore,SGP,2012,169.27
Singapore,SGP,2013,116.7
Slovakia,SVK,1989,2102
Slovakia,SVK,1991,6
Slovakia,SVK,1992,918.1
Slovakia,SVK,1993,1299.1
Slovakia,SVK,1994,634.3
Slovakia,SVK,1995,391.3
Slovakia,SVK,1996,1.2
Slovakia,SVK,1997,10.2
Slovakia,SVK,1998,12.6
Slovakia,SVK,1999,3.7
Slovakia,SVK,2000,5
Slovakia,SVK,2001,6.8
Slovakia,SVK,2002,4.5
Slovakia,SVK,2003,3.5
Slovenia,SVN,1989,2493.6
Slovenia,SVN,1990,1336.1
Slovenia,SVN,1991,1152.9
Slovenia,SVN,1992,1207.8
Slovenia,SVN,1993,684.9
Slovenia,SVN,1994,636.3
Slovenia,SVN,1995,419.3
Slovenia,SVN,1996,11.5
Slovenia,SVN,1997,9
Slovenia,SVN,1998,7.5
Slovenia,SVN,1999,6
Slovenia,SVN,2000,7.8
Slovenia,SVN,2001,9.3
Slovenia,SVN,2002,6.5
Slovenia,SVN,2003,6.6
Solomon Islands,SLB,1989,0
Solomon Islands,SLB,1990,2.1
Solomon Islands,SLB,1991,2.4
Solomon Islands,SLB,1992,4.5
Solomon Islands,SLB,1993,5.1
Solomon Islands,SLB,1994,0.3
Solomon Islands,SLB,1995,2.4
Solomon Islands,SLB,1996,2.2
Solomon Islands,SLB,1997,2.3
Solomon Islands,SLB,1998,1.1
Solomon Islands,SLB,1999,6.7
Solomon Islands,SLB,2000,0.8
Solomon Islands,SLB,2001,1.1
Solomon Islands,SLB,2002,5.7
Solomon Islands,SLB,2003,1
Solomon Islands,SLB,2004,1.5
Solomon Islands,SLB,2005,1.1
Solomon Islands,SLB,2006,2.4
Solomon Islands,SLB,2007,0.9
Solomon Islands,SLB,2008,1.2
Solomon Islands,SLB,2009,1.6
Solomon Islands,SLB,2010,2.3
Solomon Islands,SLB,2011,2.04
Solomon Islands,SLB,2012,1.62
Solomon Islands,SLB,2013,0.17
Solomon Islands,SLB,2014,0.26
Somalia,SOM,1989,286.7
Somalia,SOM,1990,269.6
Somalia,SOM,1991,58.7
Somalia,SOM,1992,32.2
Somalia,SOM,1993,38.2
Somalia,SOM,1994,45
Somalia,SOM,1995,260.1
Somalia,SOM,1996,259.4
Somalia,SOM,1997,260.8
Somalia,SOM,1998,266.9
Somalia,SOM,1999,69.6
Somalia,SOM,2000,87.7
Somalia,SOM,2001,111.2
Somalia,SOM,2002,124.1
Somalia,SOM,2003,135.1
Somalia,SOM,2004,122.1
Somalia,SOM,2005,111.9
Somalia,SOM,2006,107.3
Somalia,SOM,2007,97
Somalia,SOM,2008,24.7
Somalia,SOM,2009,50.5
Somalia,SOM,2010,45.3
Somalia,SOM,2011,45.2
Somalia,SOM,2012,17.63
Somalia,SOM,2013,16.46
South Africa,ZAF,1989,23921.7
South Africa,ZAF,1990,18726.3
South Africa,ZAF,1991,7125.3
South Africa,ZAF,1992,10327.9
South Africa,ZAF,1993,6405.6
South Africa,ZAF,1994,3390.5
South Africa,ZAF,1995,2496.6
South Africa,ZAF,1996,798.5
South Africa,ZAF,1997,953.7
South Africa,ZAF,1998,1019.9
South Africa,ZAF,1999,975.1
South Africa,ZAF,2000,815.3
South Africa,ZAF,2001,723.6
South Africa,ZAF,2002,848.8
South Africa,ZAF,2003,915.2
South Africa,ZAF,2004,836.1
South Africa,ZAF,2005,716.1
South Africa,ZAF,2006,552.6
South Africa,ZAF,2007,576.4
South Africa,ZAF,2008,778
South Africa,ZAF,2009,730.1
South Africa,ZAF,2010,780.1
South Africa,ZAF,2011,667.25
South Africa,ZAF,2012,575.44
South Africa,ZAF,2013,426.44
South America,,1989,41770.6
South America,,1990,50388.9
South America,,1991,28459.1
South America,,1992,43660.8
South America,,1993,43377.3
South America,,1994,26541.7
South America,,1995,33686.1
South America,,1996,24767.5
South America,,1997,17125.7
South America,,1998,21626.8
South America,,1999,26493
South America,,2000,20913.9
South America,,2001,17298.2
South America,,2002,10039.9
South America,,2003,11365.5
South America,,2004,11361.8
South America,,2005,8295.8
South America,,2006,7912.4
South America,,2007,3881.2
South America,,2008,3024.2
South America,,2009,2791.54
South America,,2010,2840.29
South America,,2011,2654.48
South America,,2012,3180.96
South America,,2013,2327.72
South America,,2014,1397.89
South Asia,,1989,12848.8
South Asia,,1990,3274.5
South Asia,,1991,9001
South Asia,,1992,20520.3
South Asia,,1993,27270.8
South Asia,,1994,26001.9
South Asia,,1995,19011
South Asia,,1996,24310.6
South Asia,,1997,28703.2
South Asia,,1998,23719.9
South Asia,,1999,30537.4
South Asia,,2000,28161.4
South Asia,,2001,23659.6
South Asia,,2002,26531.1
South Asia,,2003,22944.3
South Asia,,2004,18610.6
South Asia,,2005,7971.1
South Asia,,2006,7598.7
South Asia,,2007,4407.9
South Asia,,2008,4056.9
South Asia,,2009,1953.8
South Asia,,2010,2780.4
South Asia,,2011,2320.14
South Asia,,2012,2448.06
South Asia,,2013,1661.09
South East Asia,,1989,17998
South East Asia,,1991,18842.3
South East Asia,,1992,27934.3
South East Asia,,1994,26945.6
South East Asia,,1995,27958.8
South East Asia,,1996,24045
South East Asia,,1997,21113
South East Asia,,1998,16981.5
South East Asia,,1999,16341.9
South East Asia,,2000,16830.7
South East Asia,,2001,15746
South East Asia,,2002,13987.3
South East Asia,,2003,12210
South East Asia,,2004,10668.5
South East Asia,,2005,8056.4
South East Asia,,2006,4607.1
South East Asia,,2007,3374.8
South East Asia,,2008,2934.7
South East Asia,,2009,2941.8
South East Asia,,2010,2832.5
South East Asia,,2011,2255.01
South East Asia,,2012,2902.11
South East Asia,,2013,2148.66
South East Asia,,2014,1135.01
South Korea,KOR,1989,36030.6
South Korea,KOR,1991,0
South Korea,KOR,1992,41823.2
South Korea,KOR,1993,25913.8
South Korea,KOR,1994,26222.6
South Korea,KOR,1995,15083.1
South Korea,KOR,1996,13888.2
South Korea,KOR,1997,15258.7
South Korea,KOR,1998,8765.3
South Korea,KOR,1999,11574.3
South Korea,KOR,2000,13746.1
South Korea,KOR,2001,10382.3
South Korea,KOR,2002,11745.9
South Korea,KOR,2003,9447
South Korea,KOR,2004,7472.3
South Korea,KOR,2005,5337
South Korea,KOR,2006,6464.1
South Korea,KOR,2007,4557.2
South Korea,KOR,2008,4052.4
South Korea,KOR,2009,4272.3
South Korea,KOR,2010,2113.9
South Korea,KOR,2011,2119.34
South Korea,KOR,2012,2088.17
South Korea,KOR,2013,1893.13
South Pacific,,1989,50
South Pacific,,1991,91.8
South Pacific,,1992,58.9
South Pacific,,1993,59.2
South Pacific,,1994,63.8
South Pacific,,1995,93.6
South Pacific,,1996,109.9
South Pacific,,1997,68.5
South Pacific,,1998,153.5
South Pacific,,1999,263.3
South Pacific,,2000,129.2
South Pacific,,2001,98.8
South Pacific,,2002,57
South Pacific,,2003,33
South Pacific,,2004,31.5
South Pacific,,2005,26.8
South Pacific,,2006,15.5
South Pacific,,2007,16.7
South Pacific,,2008,9.5
South Pacific,,2009,13.3
South Pacific,,2010,16.6
South Pacific,,2011,19.19
South Pacific,,2012,19.93
South Pacific,,2013,11.39
Southern Africa,,1989,24715.6
Southern Africa,,1991,7644.3
Southern Africa,,1993,7653.4
Southern Africa,,1994,4976
Southern Africa,,1995,4125.5
Southern Africa,,1996,2467.7
Southern Africa,,1997,2661.2
Southern Africa,,1998,2803.5
Southern Africa,,1999,2087.4
Southern Africa,,2000,1870.6
Southern Africa,,2001,1984.9
Southern Africa,,2002,1527.1
Southern Africa,,2003,1518.3
Southern Africa,,2004,1376.7
Southern Africa,,2005,1139.2
Southern Africa,,2006,923.8
Southern Africa,,2007,775.5
Southern Africa,,2008,912.7
Southern Africa,,2009,870.58
Southern Africa,,2010,887.7
Southern Africa,,2011,767.81
Southern Africa,,2012,658.78
Southern Africa,,2013,503.69
Sri Lanka,LKA,1989,1.6
Sri Lanka,LKA,1990,218.2
Sri Lanka,LKA,1991,215.2
Sri Lanka,LKA,1992,240.4
Sri Lanka,LKA,1993,332.5
Sri Lanka,LKA,1994,377.7
Sri Lanka,LKA,1995,552.2
Sri Lanka,LKA,1996,566.2
Sri Lanka,LKA,1997,355.4
Sri Lanka,LKA,1998,314.6
Sri Lanka,LKA,1999,273.5
Sri Lanka,LKA,2000,252
Sri Lanka,LKA,2001,227.5
Sri Lanka,LKA,2002,227.4
Sri Lanka,LKA,2003,212.8
Sri Lanka,LKA,2004,198.8
Sri Lanka,LKA,2005,163.6
Sri Lanka,LKA,2006,117.7
Sri Lanka,LKA,2007,77.6
Sri Lanka,LKA,2008,10.3
Sri Lanka,LKA,2009,13.5
Sri Lanka,LKA,2010,14.5
Sri Lanka,LKA,2011,16.33
Sri Lanka,LKA,2012,18.02
Sri Lanka,LKA,2013,13.37
Sri Lanka,LKA,2014,12.89
Sudan,SDN,1989,505.9
Sudan,SDN,1991,612.2
Sudan,SDN,1993,333.7
Sudan,SDN,1994,355.8
Sudan,SDN,1995,643.8
Sudan,SDN,1996,436.4
Sudan,SDN,1997,314.8
Sudan,SDN,1998,299.7
Sudan,SDN,1999,299.7
Sudan,SDN,2000,296.7
Sudan,SDN,2001,271.2
Sudan,SDN,2002,258.2
Sudan,SDN,2003,218.9
Sudan,SDN,2004,242.7
Sudan,SDN,2005,227.2
Sudan,SDN,2006,163.9
Sudan,SDN,2007,106.4
Sudan,SDN,2008,92.8
Sudan,SDN,2009,73.4
Sudan,SDN,2010,56.2
Sudan,SDN,2011,56.2
Sudan,SDN,2012,60.11
Sudan,SDN,2013,51.94
Suriname,SUR,1989,42
Suriname,SUR,1991,43.1
Suriname,SUR,1995,46
Suriname,SUR,1996,46
Suriname,SUR,1997,47
Suriname,SUR,1998,47
Suriname,SUR,1999,48
Suriname,SUR,2000,49
Suriname,SUR,2001,51
Suriname,SUR,2002,51
Suriname,SUR,2003,12.4
Suriname,SUR,2004,9.6
Suriname,SUR,2005,8.5
Suriname,SUR,2006,1.4
Suriname,SUR,2007,2.7
Suriname,SUR,2008,0.7
Suriname,SUR,2009,2.7
Suriname,SUR,2010,1.3
Suriname,SUR,2011,4.01
Suriname,SUR,2012,1.51
Suriname,SUR,2013,1.24
Sweden,SWE,1989,2627.9
Sweden,SWE,1990,2621.3
Sweden,SWE,1991,1648.3
Sweden,SWE,1992,1691.9
Sweden,SWE,1993,1051.1
Sweden,SWE,1994,418.2
Switzerland,CHE,1989,5099.9
Switzerland,CHE,1990,3393.6
Switzerland,CHE,1991,2883
Switzerland,CHE,1992,1902.8
Switzerland,CHE,1993,1585.9
Switzerland,CHE,1994,950.2
Switzerland,CHE,1995,380.7
Switzerland,CHE,1996,13.4
Switzerland,CHE,1997,11
Switzerland,CHE,1998,15.9
Switzerland,CHE,1999,25.4
Switzerland,CHE,2000,30.2
Switzerland,CHE,2001,27.2
Switzerland,CHE,2002,26.2
Switzerland,CHE,2003,16.2
Switzerland,CHE,2004,2.1
Switzerland,CHE,2005,-16.1
Switzerland,CHE,2006,10.6
Switzerland,CHE,2007,9.5
Switzerland,CHE,2008,10
Switzerland,CHE,2009,12
Switzerland,CHE,2010,1.6
Switzerland,CHE,2011,1.35
Switzerland,CHE,2012,0.9
Switzerland,CHE,2013,1.4
Syria,SYR,1989,1234.2
Syria,SYR,1990,1275.4
Syria,SYR,1991,1398.8
Syria,SYR,1992,1492.5
Syria,SYR,1993,1578.5
Syria,SYR,1994,2846.5
Syria,SYR,1995,3007.5
Syria,SYR,1996,3015
Syria,SYR,1997,2756.2
Syria,SYR,1998,1741.5
Syria,SYR,1999,1808.5
Syria,SYR,2000,1712.5
Syria,SYR,2001,1988.9
Syria,SYR,2002,1754.1
Syria,SYR,2003,1654.1
Syria,SYR,2004,1302.2
Syria,SYR,2005,1100.3
Syria,SYR,2006,710.8
Syria,SYR,2007,372.3
Syria,SYR,2008,289.8
Syria,SYR,2009,230.7
Syria,SYR,2010,167.5
Syria,SYR,2011,176.57
Syria,SYR,2012,83.18
Syria,SYR,2013,28.03
Tajikistan,TJK,1989,645.1
Tajikistan,TJK,1991,93.3
Tajikistan,TJK,1995,32.7
Tajikistan,TJK,1996,38.2
Tajikistan,TJK,1997,51.6
Tajikistan,TJK,1998,60.1
Tajikistan,TJK,1999,52.4
Tajikistan,TJK,2000,28.7
Tajikistan,TJK,2001,29.4
Tajikistan,TJK,2002,12.6
Tajikistan,TJK,2003,5.9
Tajikistan,TJK,2004,3.1
Tajikistan,TJK,2005,3.5
Tajikistan,TJK,2006,3.6
Tajikistan,TJK,2007,3.8
Tajikistan,TJK,2008,3.9
Tajikistan,TJK,2009,2.6
Tajikistan,TJK,2010,2.8
Tajikistan,TJK,2011,2.9
Tajikistan,TJK,2012,3.03
Tajikistan,TJK,2013,2.28
Tanzania,TZA,1989,89.9
Tanzania,TZA,1991,0
Tanzania,TZA,1993,188.3
Tanzania,TZA,1994,266.1
Tanzania,TZA,1995,284.1
Tanzania,TZA,1996,297.5
Tanzania,TZA,1997,225.2
Tanzania,TZA,1998,131.8
Tanzania,TZA,1999,99.6
Tanzania,TZA,2000,215.5
Tanzania,TZA,2001,131.2
Tanzania,TZA,2002,71.5
Tanzania,TZA,2003,148.2
Tanzania,TZA,2004,98.8
Tanzania,TZA,2005,104.3
Tanzania,TZA,2006,59.8
Tanzania,TZA,2007,34.2
Tanzania,TZA,2008,22.3
Tanzania,TZA,2009,11.7
Tanzania,TZA,2010,2
Tanzania,TZA,2011,9.97
Tanzania,TZA,2012,9.45
Tanzania,TZA,2013,1.64
Thailand,THA,1989,5544.2
Thailand,THA,1990,6984.2
Thailand,THA,1991,9683.8
Thailand,THA,1992,10473.1
Thailand,THA,1993,9292.6
Thailand,THA,1994,7766.3
Thailand,THA,1995,9320.9
Thailand,THA,1996,6648.7
Thailand,THA,1997,5471.8
Thailand,THA,1998,4739.4
Thailand,THA,1999,4971.7
Thailand,THA,2000,5104.6
Thailand,THA,2001,5204.7
Thailand,THA,2002,3612.5
Thailand,THA,2003,3152.1
Thailand,THA,2004,2528.5
Thailand,THA,2005,2317.3
Thailand,THA,2006,1464.4
Thailand,THA,2007,1380.6
Thailand,THA,2008,1197.5
Thailand,THA,2009,1012
Thailand,THA,2010,1088.8
Thailand,THA,2011,832.04
Thailand,THA,2012,1171.64
Thailand,THA,2013,863.32
Timor,TLS,1989,0
Timor,TLS,1991,0.3
Timor,TLS,1995,40.5
Timor,TLS,1996,41
Timor,TLS,1997,33.6
Timor,TLS,1998,25.9
Timor,TLS,1999,23.6
Timor,TLS,2000,21.6
Timor,TLS,2007,2.7
Timor,TLS,2009,0.9
Timor,TLS,2010,0.5
Timor,TLS,2011,0.15
Timor,TLS,2012,0.21
Timor,TLS,2013,0.29
Timor,TLS,2014,0.31
Togo,TGO,1989,39.9
Togo,TGO,1990,41
Togo,TGO,1991,42.8
Togo,TGO,1992,44.5
Togo,TGO,1993,46.4
Togo,TGO,1994,48.3
Togo,TGO,1995,50.4
Togo,TGO,1996,33.7
Togo,TGO,1997,35.2
Togo,TGO,1998,36.7
Togo,TGO,1999,41.7
Togo,TGO,2000,41
Togo,TGO,2001,37.9
Togo,TGO,2002,35.3
Togo,TGO,2003,37.7
Togo,TGO,2004,30.1
Togo,TGO,2005,21.7
Togo,TGO,2006,12.7
Togo,TGO,2007,9.9
Togo,TGO,2008,9.4
Togo,TGO,2009,20.3
Togo,TGO,2010,20.6
Togo,TGO,2011,19.14
Togo,TGO,2012,19.8
Togo,TGO,2013,18.98
Togo,TGO,2014,17.88
Tonga,TON,1989,1.8
Tonga,TON,1991,0.4
Tonga,TON,1995,2.2
Tonga,TON,1996,1.4
Tonga,TON,1997,1.4
Tonga,TON,1998,0
Tonga,TON,1999,83.4
Tonga,TON,2000,0.5
Tonga,TON,2001,0.8
Tonga,TON,2002,1
Tonga,TON,2003,0.3
Tonga,TON,2004,0.1
Tonga,TON,2005,0
Tonga,TON,2006,0
Tonga,TON,2007,0.1
Tonga,TON,2008,0.2
Tonga,TON,2009,0.1
Tonga,TON,2010,0.1
Tonga,TON,2011,0.07
Tonga,TON,2012,0.05
Tonga,TON,2013,0.04
Tonga,TON,2014,0.02
Trinidad and Tobago,TTO,1989,208.4
Trinidad and Tobago,TTO,1990,196.6
Trinidad and Tobago,TTO,1991,168.7
