,Entity,Year,Food Emissions
3342,Micronesia,2004,391440.0
3343,Micronesia,2005,391411.8
3344,Micronesia,2006,384756.7
3345,Micronesia,2007,385026.7
3346,Micronesia,2008,384949.4
3347,Micronesia,2009,384983.3
3348,Micronesia,2010,384940.3
3349,Micronesia,2011,33204.6
3350,Micronesia,2012,33183.0
3351,Micronesia,2013,33518.7
3352,Micronesia,2014,33490.0
3354,Moldova,1990,8429678.418
3355,Moldova,1991,7955046.239
3356,Moldova,1992,7012053.2
3357,Moldova,1993,6930283.2
3358,Moldova,1994,6679943.2
3359,Moldova,1995,6197628.6
3360,Moldova,1996,5879977.9
3361,Moldova,1997,5234117.2
3362,Moldova,1998,4535597.8
3363,Moldova,1999,4054004.3
3364,Moldova,2000,3674807.1
3365,Moldova,2001,3567947.6
3366,Moldova,2002,3677439.0
3367,Moldova,2003,3766241.2
3368,Moldova,2004,3781075.0
3369,Moldova,2005,3471125.9
3370,Moldova,2006,3452899.9
3371,Moldova,2007,3394253.8
3372,Moldova,2008,3130515.0
3373,Moldova,2009,2992253.7
3374,Moldova,2010,3235686.6
3375,Moldova,2011,3425173.7
3376,Moldova,2012,3195079.0
3377,Moldova,2013,3469060.7
3378,Moldova,2014,3414658.0
3380,Mongolia,1990,34512176.599999994
3381,Mongolia,1991,35085407.3
3382,Mongolia,1992,34609801.5
3383,Mongolia,1993,34575658.599999994
3384,Mongolia,1994,34151446.800000004
3385,Mongolia,1995,35038282.8
3386,Mongolia,1996,35870014.8
3387,Mongolia,1997,42415489.8
3388,Mongolia,1998,37219379.1
3389,Mongolia,1999,37193734.6
3390,Mongolia,2000,40711389.0
3391,Mongolia,2001,34502342.9
3392,Mongolia,2002,34804663.300000004
3393,Mongolia,2003,30367231.2
3394,Mongolia,2004,31117754.3
3395,Mongolia,2005,32104452.9
3396,Mongolia,2006,24571423.9
3397,Mongolia,2007,25968585.2
3398,Mongolia,2008,25907141.4
3399,Mongolia,2009,22193594.7
3400,Mongolia,2010,18122760.8
3401,Mongolia,2011,37165927.2
3402,Mongolia,2012,39426341.1
3403,Mongolia,2013,39549564.6
3404,Mongolia,2014,41715791.1
3406,Montserrat,1990,58461.5
3407,Montserrat,1991,58724.7
3408,Montserrat,1992,59529.6
3409,Montserrat,1993,59524.4
3410,Montserrat,1994,60056.5
3411,Montserrat,1995,60484.8
3412,Montserrat,1996,60484.0
3413,Montserrat,1997,60715.0
3414,Montserrat,1998,61548.5
3415,Montserrat,1999,62693.5
3416,Montserrat,2000,62895.2
3417,Montserrat,2001,26658.8
3418,Montserrat,2002,26399.7
3419,Montserrat,2003,26425.1
3420,Montserrat,2004,26620.6
3421,Montserrat,2005,27273.4
3422,Montserrat,2006,27057.5
3423,Montserrat,2007,27551.6
3424,Montserrat,2008,27695.6
3425,Montserrat,2009,27729.8
3426,Montserrat,2010,28169.5
3427,Montserrat,2011,27902.300000000003
3428,Montserrat,2012,31570.9
3429,Montserrat,2013,29749.7
3430,Montserrat,2014,29754.2
3432,Morocco,1990,21393241.5
3433,Morocco,1991,21344037.1
3434,Morocco,1992,21295831.1
3435,Morocco,1993,20442123.6
3436,Morocco,1994,21330414.6
3437,Morocco,1995,21667103.9
3438,Morocco,1996,22390179.6
3439,Morocco,1997,23337637.9
3440,Morocco,1998,23810386.3
3441,Morocco,1999,24617499.1
3442,Morocco,2000,25225107.9
3443,Morocco,2001,26119400.0
3444,Morocco,2002,26499199.3
3445,Morocco,2003,27205596.9
3446,Morocco,2004,29409412.7
3447,Morocco,2005,29978098.5
3448,Morocco,2006,30813178.2
3449,Morocco,2007,31174400.0
3450,Morocco,2008,31587200.0
3451,Morocco,2009,32348199.3
3452,Morocco,2010,33611500.0
3453,Morocco,2011,39146039.2
3454,Morocco,2012,39903152.0
3455,Morocco,2013,42122484.5
3456,Morocco,2014,42785246.1
3458,Mozambique,1990,42847340.6
3459,Mozambique,1991,42954665.2
3460,Mozambique,1992,43167487.6
3461,Mozambique,1993,43423857.5
3462,Mozambique,1994,43598384.6
3463,Mozambique,1995,43768658.4
3464,Mozambique,1996,43356915.9
3465,Mozambique,1997,42617032.1
3466,Mozambique,1998,43460669.4
3467,Mozambique,1999,43147534.3
3468,Mozambique,2000,42154196.0
3469,Mozambique,2001,55707931.9
3470,Mozambique,2002,48879458.1
3471,Mozambique,2003,46159741.0
3472,Mozambique,2004,44857677.8
3473,Mozambique,2005,46630020.8
3474,Mozambique,2006,45050228.2
3475,Mozambique,2007,46105671.2
3476,Mozambique,2008,46393818.7
3477,Mozambique,2009,45754602.1
3478,Mozambique,2010,45849315.8
3479,Mozambique,2011,45633580.6
3480,Mozambique,2012,46949060.7
3481,Mozambique,2013,48277320.5
3482,Mozambique,2014,48594551.0
3484,Myanmar,1990,189089270.6
3485,Myanmar,1991,187660448.0
3486,Myanmar,1992,191071151.8
3487,Myanmar,1993,194213082.9
3488,Myanmar,1994,196008060.6
3489,Myanmar,1995,198058087.4
3490,Myanmar,1996,186995963.7
3491,Myanmar,1997,183874048.2
3492,Myanmar,1998,188822531.2
3493,Myanmar,1999,194456029.9
3494,Myanmar,2000,190111378.9
3495,Myanmar,2001,169904104.60000002
3496,Myanmar,2002,168645484.9
3497,Myanmar,2003,178937121.60000002
3498,Myanmar,2004,202436305.9
3499,Myanmar,2005,192567138.9
3500,Myanmar,2006,198532335.6
3501,Myanmar,2007,211867753.8
3502,Myanmar,2008,194245576.1
3503,Myanmar,2009,206347220.5
3504,Myanmar,2010,212740156.9
3505,Myanmar,2011,233842252.2
3506,Myanmar,2012,241012258.0
3507,Myanmar,2013,243348042.2
3508,Myanmar,2014,249825054.4
3510,Namibia,1990,13130659.1
3511,Namibia,1991,13361317.1
3512,Namibia,1992,13232905.1
3513,Namibia,1993,12962013.1
3514,Namibia,1994,12936291.1
3515,Namibia,1995,12907629.0
3516,Namibia,1996,14337186.5
3517,Namibia,1997,14391941.7
3518,Namibia,1998,14967481.2
3519,Namibia,1999,15184726.1
3520,Namibia,2000,16270455.2
3521,Namibia,2001,14830289.6
3522,Namibia,2002,14581898.8
3523,Namibia,2003,14603358.5
3524,Namibia,2004,14598847.3
3525,Namibia,2005,16144068.4
3526,Namibia,2006,14697435.5
3527,Namibia,2007,14715307.9
3528,Namibia,2008,15317926.4
3529,Namibia,2009,15259431.8
3530,Namibia,2010,15277417.3
3531,Namibia,2011,15258465.7
3532,Namibia,2012,16431483.2
3533,Namibia,2013,15803185.4
3534,Namibia,2014,16378094.0
3536,Nauru,1990,1550.34
3537,Nauru,1991,1588.58
3538,Nauru,1992,1629.75
3539,Nauru,1993,1667.25
3540,Nauru,1994,1688.63
3541,Nauru,1995,1710.69
3542,Nauru,1996,1727.7
3543,Nauru,1997,1743.66
3544,Nauru,1998,1751.8200000000002
3545,Nauru,1999,1762.61
3546,Nauru,2000,1777.71
3547,Nauru,2001,1786.4599999999998
3548,Nauru,2002,1797.73
3549,Nauru,2003,1811.82
3550,Nauru,2004,1829.07
3551,Nauru,2005,1842.81
3552,Nauru,2006,1854.83
3553,Nauru,2007,1992.69
3554,Nauru,2008,2102.05
3555,Nauru,2009,2131.06
3556,Nauru,2010,2178.9
3557,Nauru,2011,2238.3
3558,Nauru,2012,2303.23
3559,Nauru,2013,2436.57
3560,Nauru,2014,2583.14
3562,Nepal,1990,75508838.10000001
3563,Nepal,1991,75349535.0
3564,Nepal,1992,74353918.0
3565,Nepal,1993,75986402.8
3566,Nepal,1994,76303136.89999999
3567,Nepal,1995,77881937.39999999
3568,Nepal,1996,76163552.60000001
3569,Nepal,1997,76404257.0
3570,Nepal,1998,77124142.39999999
3571,Nepal,1999,78423535.4
3572,Nepal,2000,78306626.89999999
3573,Nepal,2001,60110089.7
3574,Nepal,2002,59508192.0
3575,Nepal,2003,62788639.2
3576,Nepal,2004,62050826.6
3577,Nepal,2005,63101911.8
3578,Nepal,2006,35733002.900000006
3579,Nepal,2007,35074528.800000004
3580,Nepal,2008,38036183.1
3581,Nepal,2009,40379871.2
3582,Nepal,2010,39756391.1
3583,Nepal,2011,38807180.2
3584,Nepal,2012,41912424.7
3585,Nepal,2013,41322002.6
3586,Nepal,2014,42595483.8
3588,Netherlands,1990,65962160.99999999
3589,Netherlands,1991,67828061.0
3590,Netherlands,1992,68394361.0
3591,Netherlands,1993,68736061.0
3592,Netherlands,1994,67948177.8
3593,Netherlands,1995,67511583.1
3594,Netherlands,1996,69789247.7
3595,Netherlands,1997,66978647.8
3596,Netherlands,1998,66634929.400000006
3597,Netherlands,1999,66203556.00000001
3598,Netherlands,2000,65398615.50000001
3599,Netherlands,2001,64515122.1
3600,Netherlands,2002,62897511.8
3601,Netherlands,2003,62569234.8
3602,Netherlands,2004,63279830.6
3603,Netherlands,2005,62182555.3
3604,Netherlands,2006,61822010.6
3605,Netherlands,2007,61758893.1
3606,Netherlands,2008,57795824.6
3607,Netherlands,2009,56487624.6
3608,Netherlands,2010,58333581.2
3609,Netherlands,2011,56310939.0
3610,Netherlands,2012,56178715.1
3611,Netherlands,2013,55935315.1
3612,Netherlands,2014,54927576.6
3614,Netherlands Antilles,1990,377509.0
3615,Netherlands Antilles,1991,384582.0
3616,Netherlands Antilles,1992,404544.0
3617,Netherlands Antilles,1993,371763.0
3618,Netherlands Antilles,1994,393525.0
3619,Netherlands Antilles,1995,416440.0
3620,Netherlands Antilles,1996,423023.0
3621,Netherlands Antilles,1997,450475.0
3622,Netherlands Antilles,1998,589423.0
3623,Netherlands Antilles,1999,790477.0
3624,Netherlands Antilles,2000,741322.0
3625,Netherlands Antilles,2001,752593.0
3626,Netherlands Antilles,2002,667541.0
3627,Netherlands Antilles,2003,634639.0
3628,Netherlands Antilles,2004,670921.0
3629,Netherlands Antilles,2005,638196.0
3630,Netherlands Antilles,2006,608461.0
3631,Netherlands Antilles,2007,675739.0
3632,Netherlands Antilles,2008,765264.0
3633,Netherlands Antilles,2009,740261.0
3634,Netherlands Antilles,2010,777995.0
3635,Netherlands Antilles,2011,852964.0
3636,Netherlands Antilles,2012,947219.0
3637,Netherlands Antilles,2013,897031.0
3638,Netherlands Antilles,2014,890564.0
3640,New Caledonia,1990,412253.9
3641,New Caledonia,1991,428549.9
3642,New Caledonia,1992,444324.9
3643,New Caledonia,1993,433178.9
3644,New Caledonia,1994,362032.9
3645,New Caledonia,1995,374203.9
3646,New Caledonia,1996,380675.8
3647,New Caledonia,1997,392759.5
3648,New Caledonia,1998,360945.8
3649,New Caledonia,1999,388154.2
3650,New Caledonia,2000,378376.6
3651,New Caledonia,2001,384136.0
3652,New Caledonia,2002,408346.0
3653,New Caledonia,2003,388383.0
3654,New Caledonia,2004,434883.0
3655,New Caledonia,2005,407427.0
3656,New Caledonia,2006,392612.2
3657,New Caledonia,2007,395699.0
3658,New Caledonia,2008,424735.0
3659,New Caledonia,2009,446003.0
3660,New Caledonia,2010,495274.0
3661,New Caledonia,2011,623256.8
3662,New Caledonia,2012,742307.0
3663,New Caledonia,2013,625957.8
3664,New Caledonia,2014,547729.1
3666,New Zealand,1990,49759715.6
3667,New Zealand,1991,49133392.1
3668,New Zealand,1992,48996463.8
3669,New Zealand,1993,49325230.9
3670,New Zealand,1994,50920342.8
3671,New Zealand,1995,51790870.3
3672,New Zealand,1996,51522291.0
3673,New Zealand,1997,52467297.7
3674,New Zealand,1998,51808008.9
3675,New Zealand,1999,52425359.6
3676,New Zealand,2000,52408995.0
3677,New Zealand,2001,53189270.7
3678,New Zealand,2002,54860155.6
3679,New Zealand,2003,55874335.8
3680,New Zealand,2004,56018213.0
3681,New Zealand,2005,56303301.400000006
3682,New Zealand,2006,58683673.3
3683,New Zealand,2007,58438855.7
3684,New Zealand,2008,57394795.8
3685,New Zealand,2009,58903693.6
3686,New Zealand,2010,59473037.6
3687,New Zealand,2011,56828533.2
3688,New Zealand,2012,57774862.400000006
3689,New Zealand,2013,57226169.7
3690,New Zealand,2014,58314990.1
3692,Nicaragua,1990,37678671.3
3693,Nicaragua,1991,36506067.0
3694,Nicaragua,1992,37111784.8
3695,Nicaragua,1993,37803624.7
3696,Nicaragua,1994,37920917.0
3697,Nicaragua,1995,37193311.6
3698,Nicaragua,1996,36641845.4
3699,Nicaragua,1997,37242094.6
3700,Nicaragua,1998,37680307.0
3701,Nicaragua,1999,38103845.8
3702,Nicaragua,2000,38491322.4
3703,Nicaragua,2001,38408031.7
3704,Nicaragua,2002,38551031.1
3705,Nicaragua,2003,40244551.5
3706,Nicaragua,2004,38757347.5
3707,Nicaragua,2005,40423123.3
3708,Nicaragua,2006,47071568.2
3709,Nicaragua,2007,47005691.9
3710,Nicaragua,2008,47398514.400000006
3711,Nicaragua,2009,47312138.8
3712,Nicaragua,2010,48016165.6
3713,Nicaragua,2011,16012377.5
3714,Nicaragua,2012,16198165.199999996
3715,Nicaragua,2013,17257352.0
3716,Nicaragua,2014,17982759.5
3718,Niger,1990,17761977.099999998
3719,Niger,1991,18240769.2
3720,Niger,1992,18708786.9
3721,Niger,1993,19272832.9
3722,Niger,1994,19806010.2
3723,Niger,1995,20336822.1
3724,Niger,1996,21125898.9
3725,Niger,1997,21695206.0
3726,Niger,1998,22485124.9
3727,Niger,1999,22940696.1
3728,Niger,2000,23508264.2
3729,Niger,2001,19134607.5
3730,Niger,2002,19875472.2
3731,Niger,2003,20575823.9
3732,Niger,2004,21340077.4
3733,Niger,2005,22100561.4
3734,Niger,2006,22870329.5
3735,Niger,2007,23724630.2
3736,Niger,2008,24601601.4
3737,Niger,2009,25446252.9
3738,Niger,2010,26111391.3
3739,Niger,2011,24992603.4
3740,Niger,2012,26133574.8
3741,Niger,2013,27318296.0
3742,Niger,2014,28484118.3
3744,Nigeria,1990,270090986.40000004
3745,Nigeria,1991,274895641.9
3746,Nigeria,1992,277319139.0
3747,Nigeria,1993,279141892.0
3748,Nigeria,1994,279718244.79999995
3749,Nigeria,1995,283227162.0
3750,Nigeria,1996,299523704.4
3751,Nigeria,1997,297731448.2
3752,Nigeria,1998,284724122.2
3753,Nigeria,1999,288861857.7
3754,Nigeria,2000,289870663.70000005
3755,Nigeria,2001,281674155.0
3756,Nigeria,2002,281061275.2
3757,Nigeria,2003,288403649.9
3758,Nigeria,2004,289469225.8
3759,Nigeria,2005,289259464.70000005
3760,Nigeria,2006,287223881.3
3761,Nigeria,2007,285111557.0
3762,Nigeria,2008,289519842.1
3763,Nigeria,2009,287730832.2
3764,Nigeria,2010,292702129.4
3765,Nigeria,2011,306983311.1
3766,Nigeria,2012,310850440.7
3767,Nigeria,2013,312645531.1
3768,Nigeria,2014,313698001.20000005
3770,Niue,1990,46366.82
3771,Niue,1991,46488.74
3772,Niue,1992,46612.69
3773,Niue,1993,46726.36
3774,Niue,1994,46884.94
3775,Niue,1995,47001.22
3776,Niue,1996,47122.93
3777,Niue,1997,47240.31
3778,Niue,1998,47358.92
3779,Niue,1999,47477.71
3780,Niue,2000,47598.53
3781,Niue,2001,47772.66
3782,Niue,2002,47834.130000000005
3783,Niue,2003,47896.36
3784,Niue,2004,47958.73
3785,Niue,2005,48066.240000000005
3786,Niue,2006,76205.95
3787,Niue,2007,76756.84000000001
3788,Niue,2008,77243.74
3789,Niue,2009,77746.59000000001
3790,Niue,2010,78269.21
3791,Niue,2011,49769.4
3792,Niue,2012,49777.95
3793,Niue,2013,49786.75
3794,Niue,2014,49795.66
3796,North Korea,1990,32604712.7
3797,North Korea,1991,32195782.2
3798,North Korea,1992,31791744.9
3799,North Korea,1993,31590734.0
3800,North Korea,1994,30458684.7
3801,North Korea,1995,29499734.8
3802,North Korea,1996,28726403.8
3803,North Korea,1997,29275309.8
3804,North Korea,1998,28301584.5
3805,North Korea,1999,29308357.0
3806,North Korea,2000,29542590.8
3807,North Korea,2001,30256195.1
3808,North Korea,2002,30474379.8
3809,North Korea,2003,30896913.7
3810,North Korea,2004,32089023.7
3811,North Korea,2005,31849232.3
3812,North Korea,2006,32017308.6
3813,North Korea,2007,32240722.9
3814,North Korea,2008,32448074.0
3815,North Korea,2009,32841438.8
3816,North Korea,2010,32256704.300000004
3817,North Korea,2011,32899683.1
3818,North Korea,2012,32087909.4
3819,North Korea,2013,31852599.5
3820,North Korea,2014,32266486.0
3822,North Macedonia,1990,3074527.2
3823,North Macedonia,1991,2858407.2
3824,North Macedonia,1992,2847097.2
3825,North Macedonia,1993,2832477.2
3826,North Macedonia,1994,3174287.2
3827,North Macedonia,1995,3067177.2
3828,North Macedonia,1996,3090572.9000000004
3829,North Macedonia,1997,2834879.8
3830,North Macedonia,1998,2792926.1
3831,North Macedonia,1999,2598821.4
3832,North Macedonia,2000,2838672.5
3833,North Macedonia,2001,2628326.9
3834,North Macedonia,2002,2555469.3
3835,North Macedonia,2003,2538360.0
3836,North Macedonia,2004,2723710.0
3837,North Macedonia,2005,2710720.0
3838,North Macedonia,2006,2712458.5
3839,North Macedonia,2007,2744381.4
3840,North Macedonia,2008,2668463.5
3841,North Macedonia,2009,2495780.0
3842,North Macedonia,2010,2516578.5
3843,North Macedonia,2011,2613404.6
3844,North Macedonia,2012,2587515.8
3845,North Macedonia,2013,2459315.4
3846,North Macedonia,2014,2440920.0
3848,Northern Mariana Islands,1990,1798.67
3849,Northern Mariana Islands,1991,62442.63
3850,Northern Mariana Islands,1992,62610.53
3851,Northern Mariana Islands,1993,62784.8
3852,Northern Mariana Islands,1994,62969.28
3853,Northern Mariana Islands,1995,63165.490000000005
3854,Northern Mariana Islands,1996,63378.18000000001
3855,Northern Mariana Islands,1997,63602.00000000001
3856,Northern Mariana Islands,1998,63821.91
3857,Northern Mariana Islands,1999,64013.89000000001
3858,Northern Mariana Islands,2000,64160.83
3859,Northern Mariana Islands,2001,64261.06
3860,Northern Mariana Islands,2002,64348.85999999999
3861,Northern Mariana Islands,2003,64392.75
3862,Northern Mariana Islands,2004,64406.920000000006
3863,Northern Mariana Islands,2005,64405.23
3864,Northern Mariana Islands,2006,64280.56999999999
3865,Northern Mariana Islands,2007,64145.04
3866,Northern Mariana Islands,2008,64015.15000000001
3867,Northern Mariana Islands,2009,63905.29
3868,Northern Mariana Islands,2010,63826.850000000006
3869,Northern Mariana Islands,2011,63933.56
3870,Northern Mariana Islands,2012,63928.63
3871,Northern Mariana Islands,2013,63947.630000000005
3872,Northern Mariana Islands,2014,63973.88
3874,Norway,1990,17968183.1
3875,Norway,1991,18456559.4
3876,Norway,1992,18081146.6
3877,Norway,1993,18342644.8
3878,Norway,1994,18984915.4
3879,Norway,1995,19234279.2
3880,Norway,1996,20121072.7
3881,Norway,1997,20548588.3
3882,Norway,1998,20744641.8
3883,Norway,1999,20345360.3
3884,Norway,2000,19755867.3
3885,Norway,2001,19103875.4
3886,Norway,2002,19642959.8
3887,Norway,2003,19339357.2
3888,Norway,2004,20569862.6
3889,Norway,2005,20544884.8
3890,Norway,2006,19506408.9
3891,Norway,2007,19521780.9
3892,Norway,2008,19647283.7
3893,Norway,2009,17912317.099999998
3894,Norway,2010,17959892.799999997
3895,Norway,2011,17910609.099999998
3896,Norway,2012,18573992.0
3897,Norway,2013,18109429.1
3898,Norway,2014,17499127.0
3900,Oman,1990,5026460.0
3901,Oman,1991,4259960.0
3902,Oman,1992,4435830.0
3903,Oman,1993,4696740.0
3904,Oman,1994,4369290.0
3905,Oman,1995,4647160.0
3906,Oman,1996,4824760.0
3907,Oman,1997,5339360.0
3908,Oman,1998,4962230.0
3909,Oman,1999,5148670.0
3910,Oman,2000,5156400.0
3911,Oman,2001,5580700.0
3912,Oman,2002,5618690.0
3913,Oman,2003,6237550.0
3914,Oman,2004,6392740.0
3915,Oman,2005,7906800.0
3916,Oman,2006,8448600.0
3917,Oman,2007,8917960.0
3918,Oman,2008,9640800.0
3919,Oman,2009,9807270.0
3920,Oman,2010,10133500.0
3921,Oman,2011,11782500.0
3922,Oman,2012,11134800.0
3923,Oman,2013,12291900.0
3924,Oman,2014,12786100.0
3926,Pakistan,1990,155236512.9
3927,Pakistan,1991,156510533.29999998
3928,Pakistan,1992,157746363.9
3929,Pakistan,1993,163717944.8
3930,Pakistan,1994,165454211.79999998
3931,Pakistan,1995,169338096.5
3932,Pakistan,1996,174969453.7
3933,Pakistan,1997,177800141.20000002
3934,Pakistan,1998,181142540.6
3935,Pakistan,1999,185525465.8
3936,Pakistan,2000,187052523.8
3937,Pakistan,2001,188060211.1
3938,Pakistan,2002,191676280.8
3939,Pakistan,2003,199286005.5
3940,Pakistan,2004,205402100.4
3941,Pakistan,2005,209589324.9
3942,Pakistan,2006,221580355.9
3943,Pakistan,2007,229761230.0
3944,Pakistan,2008,236122065.2
3945,Pakistan,2009,241671797.5
3946,Pakistan,2010,238162962.6
3947,Pakistan,2011,248990721.0
3948,Pakistan,2012,249747046.2
3949,Pakistan,2013,260402580.3
3950,Pakistan,2014,269853828.29999995
3952,Palau,1990,201004.0
3953,Palau,1991,199802.0
3954,Palau,1992,183316.0
3955,Palau,1993,187837.0
3956,Palau,1994,280433.0
3957,Palau,1995,230014.0
3958,Palau,1996,212679.0
3959,Palau,1997,256585.0
3960,Palau,1998,220877.0
3961,Palau,1999,232753.0
3962,Palau,2000,161046.0
3963,Palau,2001,178176.0
3964,Palau,2002,109141.0
3965,Palau,2003,133717.0
3966,Palau,2004,117036.0
3967,Palau,2005,133461.0
3968,Palau,2006,133282.0
3969,Palau,2007,106079.0
3970,Palau,2008,120869.0
3971,Palau,2009,209237.0
3972,Palau,2010,207544.0
3973,Palau,2011,287498.0
3974,Palau,2012,465098.0
3975,Palau,2013,220414.0
3976,Palau,2014,150101.0
3978,Panama,1990,14822766.6
3979,Panama,1991,14899924.3
3980,Panama,1992,15040375.3
3981,Panama,1993,15095769.5
3982,Panama,1994,15189626.9
3983,Panama,1995,15246347.7
3984,Panama,1996,15049099.8
3985,Panama,1997,14833898.6
3986,Panama,1998,15086850.3
3987,Panama,1999,14967238.4
3988,Panama,2000,15025982.5
3989,Panama,2001,15679307.7
3990,Panama,2002,16007981.0
3991,Panama,2003,16396586.4
3992,Panama,2004,15940018.3
3993,Panama,2005,15871655.3
3994,Panama,2006,15926306.9
3995,Panama,2007,15734572.0
3996,Panama,2008,15844943.8
3997,Panama,2009,16056215.2
3998,Panama,2010,16100740.2
3999,Panama,2011,14857968.1
4000,Panama,2012,15032557.8
4001,Panama,2013,15090062.3
4002,Panama,2014,14815572.6
4004,Papua New Guinea,1990,49545328.5
4005,Papua New Guinea,1991,49549455.5
4006,Papua New Guinea,1992,49599982.4
4007,Papua New Guinea,1993,49635709.400000006
4008,Papua New Guinea,1994,49593936.3
4009,Papua New Guinea,1995,51850917.7
4010,Papua New Guinea,1996,38599540.2
4011,Papua New Guinea,1997,151475226.3
4012,Papua New Guinea,1998,41936801.8
4013,Papua New Guinea,1999,43005529.1
4014,Papua New Guinea,2000,44235217.0
4015,Papua New Guinea,2001,40149498.6
4016,Papua New Guinea,2002,62165711.5
4017,Papua New Guinea,2003,50849175.8
4018,Papua New Guinea,2004,88336959.1
4019,Papua New Guinea,2005,47433274.8
4020,Papua New Guinea,2006,59751713.0
4021,Papua New Guinea,2007,44390278.3
4022,Papua New Guinea,2008,50416319.7
4023,Papua New Guinea,2009,45511463.900000006
4024,Papua New Guinea,2010,53655577.6
4025,Papua New Guinea,2011,43620364.5
4026,Papua New Guinea,2012,45031518.6
4027,Papua New Guinea,2013,46934464.1
4028,Papua New Guinea,2014,55997174.7
4030,Paraguay,1990,102433595.6
4031,Paraguay,1991,101005249.7
4032,Paraguay,1992,101692049.2
4033,Paraguay,1993,103344023.6
4034,Paraguay,1994,104456803.5
4035,Paraguay,1995,106084020.5
4036,Paraguay,1996,102991889.8
4037,Paraguay,1997,103727539.6
4038,Paraguay,1998,103584889.0
4039,Paraguay,1999,105775540.0
4040,Paraguay,2000,102654503.4
4041,Paraguay,2001,106571698.0
4042,Paraguay,2002,108271300.0
4043,Paraguay,2003,108097662.1
4044,Paraguay,2004,106150484.6
4045,Paraguay,2005,107457551.8
4046,Paraguay,2006,164532344.5
4047,Paraguay,2007,168134569.7
4048,Paraguay,2008,166481146.6
4049,Paraguay,2009,169419859.4
4050,Paraguay,2010,172824833.89999998
4051,Paraguay,2011,185613737.5
4052,Paraguay,2012,186871379.1
4053,Paraguay,2013,189667983.9
4054,Paraguay,2014,189249933.9
4056,Peru,1990,116622077.5
4057,Peru,1991,116680474.7
4058,Peru,1992,117210968.1
4059,Peru,1993,118163360.3
4060,Peru,1994,119902654.1
4061,Peru,1995,121021458.7
4062,Peru,1996,120996304.3
4063,Peru,1997,121727547.1
4064,Peru,1998,121567073.8
4065,Peru,1999,122757252.3
4066,Peru,2000,122380038.5
4067,Peru,2001,84014403.6
4068,Peru,2002,84837903.7
4069,Peru,2003,85670874.80000001
4070,Peru,2004,85783668.6
4071,Peru,2005,90442089.7
4072,Peru,2006,112306420.0
4073,Peru,2007,115365569.7
4074,Peru,2008,112396698.8
4075,Peru,2009,112804978.4
4076,Peru,2010,115237884.5
4077,Peru,2011,117654469.7
4078,Peru,2012,118793629.9
4079,Peru,2013,119369942.7
4080,Peru,2014,119054650.5
4082,Philippines,1990,63145784.4
4083,Philippines,1991,63291684.4
4084,Philippines,1992,62113484.4
4085,Philippines,1993,64068384.4
4086,Philippines,1994,67319384.4
4087,Philippines,1995,69983784.4
4088,Philippines,1996,72742224.89999999
4089,Philippines,1997,73867549.80000001
4090,Philippines,1998,69069463.2
4091,Philippines,1999,74691439.6
4092,Philippines,2000,74966579.9
4093,Philippines,2001,94899972.1
4094,Philippines,2002,96055973.8
4095,Philippines,2003,97305943.7
4096,Philippines,2004,99199904.4
4097,Philippines,2005,99615174.7
4098,Philippines,2006,96764272.8
4099,Philippines,2007,99399331.9
4100,Philippines,2008,100984285.5
4101,Philippines,2009,101229433.3
4102,Philippines,2010,101603273.1
4103,Philippines,2011,87021080.2
4104,Philippines,2012,87708065.19999999
4105,Philippines,2013,90238520.4
4106,Philippines,2014,91547056.9
4108,Poland,1990,119259086.7
4109,Poland,1991,115910086.7
4110,Poland,1992,111882986.7
4111,Poland,1993,113857086.7
4112,Poland,1994,114096820.5
4113,Poland,1995,115319748.2
4114,Poland,1996,120025531.4
4115,Poland,1997,120136650.0
4116,Poland,1998,113412147.7
4117,Poland,1999,109646958.0
4118,Poland,2000,106549134.9
4119,Poland,2001,103899824.6
4120,Poland,2002,103251859.9
4121,Poland,2003,103148942.0
4122,Poland,2004,102437694.3
4123,Poland,2005,105387089.7
4124,Poland,2006,104160775.4
4125,Poland,2007,105593586.1
4126,Poland,2008,104063717.1
4127,Poland,2009,102006288.3
4128,Poland,2010,104244071.1
4129,Poland,2011,103775528.9
4130,Poland,2012,103533217.4
4131,Poland,2013,101569953.6
4132,Poland,2014,100419766.5
4134,Portugal,1990,20888497.6
4135,Portugal,1991,21163428.7
4136,Portugal,1992,21362760.0
4137,Portugal,1993,20983391.5
4138,Portugal,1994,21510037.3
4139,Portugal,1995,22240225.5
4140,Portugal,1996,22756645.8
4141,Portugal,1997,23411460.1
4142,Portugal,1998,24695615.700000003
4143,Portugal,1999,25969063.3
4144,Portugal,2000,25764558.9
4145,Portugal,2001,24989993.0
4146,Portugal,2002,25812254.4
4147,Portugal,2003,25064323.9
4148,Portugal,2004,24608033.5
4149,Portugal,2005,25813194.3
4150,Portugal,2006,23922359.6
4151,Portugal,2007,23696306.4
4152,Portugal,2008,23226154.7
4153,Portugal,2009,22716904.1
4154,Portugal,2010,22360614.7
4155,Portugal,2011,21476171.0
4156,Portugal,2012,20824004.6
4157,Portugal,2013,20453369.9
4158,Portugal,2014,20478861.4
4160,Puerto Rico,1990,2846907.8
4161,Puerto Rico,1991,2878467.8000000003
4162,Puerto Rico,1992,2550757.8
4163,Puerto Rico,1993,2575297.8
